2.515980712890625000e+03 -7.898262329101562500e+02 7.618531036376953125e+01 7.305655479431152344e+00 2.674956083297729492e+00 3.004837512969970703e+00 -1.916743874549865723e+00 -3.713378906250000000e+00 -1.018310546875000000e+01 -1.220215037764679072e-01 -5.185913910499886370e-01 1.000000000000000000e+00
2.515608154296875000e+03 -7.908497314453125000e+02 7.618876647949218750e+01 7.324345111846923828e+00 2.662942647933959961e+00 2.997911453247070312e+00 -1.921870112419128418e+00 -3.725585937500000000e+00 -1.023498535156250000e+01 -1.220215037764679072e-01 -5.185913910499886370e-01 1.000000000000000000e+00
2.515225097656250000e+03 -7.918665771484375000e+02 7.619005584716796875e+01 7.279356002807617188e+00 2.662616014480590820e+00 2.996141433715820312e+00 -1.925125837326049805e+00 -3.830566406250000000e+00 -1.016845703125000000e+01 -1.049804686450195534e+00 6.652832024597168381e-01 1.000000000000000000e+00
2.514839843750000000e+03 -7.928794555664062500e+02 7.620193481445312500e+01 7.307003974914550781e+00 2.673103809356689453e+00 3.012833356857299805e+00 -1.928959608078002930e+00 -3.852539062500000000e+00 -1.012878417968750000e+01 -2.196387067976422192e-01 3.965698872735206604e-01 1.000000000000000000e+00
2.514449707031250000e+03 -7.939023437500000000e+02 7.620706939697265625e+01 7.282699108123779297e+00 2.665870904922485352e+00 3.019337654113769531e+00 -1.933608412742614746e+00 -3.901367187500000000e+00 -1.022888183593750000e+01 -4.882812495117188623e-01 -1.000976561499023809e+00 1.000000000000000000e+00
2.514053710937500000e+03 -7.949210815429687500e+02 7.621015167236328125e+01 7.283695697784423828e+00 2.661622762680053711e+00 3.011540412902832031e+00 -1.938271045684814453e+00 -3.959960937500000000e+00 -1.018737792968750000e+01 -5.857032181270458437e-01 4.148731128399908430e-01 1.000000000000000000e+00
2.513651855468750000e+03 -7.959439697265625000e+02 7.622009277343750000e+01 7.289344310760498047e+00 2.665303707122802734e+00 3.023093700408935547e+00 -1.942283272743225098e+00 -4.018554687500000000e+00 -1.022888183593750000e+01 -5.859374994140627013e-01 -4.150390620849610523e-01 1.000000000000000000e+00
2.513247802734375000e+03 -7.969492187500000000e+02 7.622729492187500000e+01 7.305465698242187500e+00 2.669145107269287109e+00 3.022932052612304688e+00 -1.946121692657470703e+00 -4.040527343750000000e+00 -1.005249023437500000e+01 -2.196387067976422192e-01 1.763210729569961055e+00 1.000000000000000000e+00
2.512837646484375000e+03 -7.979708251953125000e+02 7.623068237304687500e+01 7.270088195800781250e+00 2.659123420715332031e+00 3.013714075088500977e+00 -1.951593756675720215e+00 -4.101562500000000000e+00 -1.021606445312500000e+01 -6.101685113364309077e-01 -1.635251610381634801e+00 1.000000000000000000e+00
2.512433105468750000e+03 -7.989635620117187500e+02 7.623556518554687500e+01 7.241271018981933594e+00 2.650409460067749023e+00 3.026844501495361328e+00 -1.954717636108398438e+00 -4.045410156250000000e+00 -9.927368164062500000e+00 5.612989173717523039e-01 2.885808564313465663e+00 1.000000000000000000e+00
2.512011230468750000e+03 -7.999665527343750000e+02 7.624584197998046875e+01 7.270220756530761719e+00 2.665096759796142578e+00 3.024640083312988281e+00 -1.958945631980895996e+00 -4.218750000000000000e+00 -1.002990722656250000e+01 -1.733225113255448591e+00 -1.025288095165195035e+00 1.000000000000000000e+00
