2.488256103515625000e+03 -7.938958740234375000e+02 7.619945526123046875e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.619923400878906250e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.619888305664062500e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.619984436035156250e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.620080566406250000e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.620130920410156250e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.620181274414062500e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.620304870605468750e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.620464324951171875e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.620456695556640625e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
2.488256103515625000e+03 -7.938958740234375000e+02 7.620449829101562500e+01 4.942608833312988281e+00 2.176228284835815430e+00 1.836075544357299805e+00 1.121205091476440430e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
