2.498918945312500000e+03 -8.418237304687500000e+02 7.581108856201171875e+01 4.584350585937500000e+00 2.075480699539184570e+00 1.524207711219787598e+00 -2.132815361022949219e+00 -2.246093750000000000e-01 -3.741455078125000000e-01 1.122597834743504830e+00 1.702199977681727372e+00 1.000000000000000000e+00
2.498907714843750000e+03 -8.418441162109375000e+02 7.581106567382812500e+01 4.561681747436523438e+00 2.066543579101562500e+00 1.521841168403625488e+00 -2.132675886154174805e+00 -1.123046875000000000e-01 -2.038574218750000000e-01 1.122597834743504830e+00 1.702199977681727372e+00 1.000000000000000000e+00
2.498891357421875000e+03 -8.418734130859375000e+02 7.581075286865234375e+01 4.557345867156982422e+00 2.062947750091552734e+00 1.519615650177001953e+00 -2.133472919464111328e+00 -1.635742187500000000e-01 -2.929687500000000000e-01 -5.126953119873047804e-01 -8.911132803588868168e-01 1.000000000000000000e+00
2.498879638671875000e+03 -8.418839111328125000e+02 7.581574249267578125e+01 4.558383464813232422e+00 2.068286657333374023e+00 1.519646406173706055e+00 -2.131802558898925781e+00 -1.171875000000000000e-01 -1.049804687500000000e-01 4.636817143505779781e-01 1.879131158157605563e+00 1.000000000000000000e+00
2.498882324218750000e+03 -8.418819580078125000e+02 7.581665802001953125e+01 4.554765224456787109e+00 2.068588256835937500e+00 1.515123486518859863e+00 -2.133003473281860352e+00 2.685546875000000000e-02 1.953125000000000000e-02 1.440429686059570669e+00 1.245117186254883102e+00 1.000000000000000000e+00
2.498882080078125000e+03 -8.418799438476562500e+02 7.582178497314453125e+01 4.529467105865478516e+00 2.065213203430175781e+00 1.510495066642761230e+00 -2.132090091705322266e+00 -2.441406250000000000e-03 2.014160156250000000e-02 -2.928516090635229219e-01 6.101075188823394495e-03 1.000000000000000000e+00
2.498880126953125000e+03 -8.418838500976562500e+02 7.582625579833984375e+01 4.533542156219482422e+00 2.068911314010620117e+00 1.513638019561767578e+00 -2.132875442504882812e+00 -1.953125000000000000e-02 -3.906250000000000000e-02 -1.708984373291016212e-01 -5.920410150329591392e-01 1.000000000000000000e+00
2.498881347656250000e+03 -8.418815307617187500e+02 7.582760620117187500e+01 4.527389526367187500e+00 2.074852705001831055e+00 1.515176296234130859e+00 -2.131188392639160156e+00 1.220703125000000000e-02 2.319335937500000000e-02 3.172559098188165172e-01 6.223096692599862090e-01 1.000000000000000000e+00
2.498879638671875000e+03 -8.418852539062500000e+02 7.582887268066406250e+01 4.548679828643798828e+00 2.079762697219848633e+00 1.515549659729003906e+00 -2.132902145385742188e+00 -1.708984375000000000e-02 -3.723144531250000000e-02 -2.928808854414868268e-01 -6.040668262230666219e-01 1.000000000000000000e+00
2.498882324218750000e+03 -8.418796997070312500e+02 7.582792663574218750e+01 4.551354408264160156e+00 2.090774774551391602e+00 1.522024035453796387e+00 -2.130317211151123047e+00 2.685546875000000000e-02 5.554199218750000000e-02 4.392774135952844383e-01 9.273634287011559563e-01 1.000000000000000000e+00
2.498880126953125000e+03 -8.418808593750000000e+02 7.583035278320312500e+01 4.550324440002441406e+00 2.092947721481323242e+00 1.520729780197143555e+00 -2.130647420883178711e+00 -2.197265625000000000e-02 -1.159667968750000000e-02 -4.882324262691404848e-01 -6.713195861200681458e-01 1.000000000000000000e+00
